surah_no,ayat,translator,text
25,37,asad,"And [think of] the people of Noah: when they gave the lie to [one of] the apostles, We caused them to drown, and made them a symbol for all mankind: for grievous suffering have We readied for all who [knowingly] do wrong!"
25,38,asad,"And [remember how We punished the tribes of ’ād and Thamūd, and the people of Ar-Rass, and many generations [of sinners] in-between:"
25,39,asad,"and unto each of them did We proffer lessons, and each of them did We destroy with utter destruction."
25,40,asad,"And they [who now deny Our messages] must surely have come across that town which was rained upon by a rain of evil: have they, then, never beheld it [with their mind’s eye]? But nay, they would not believe in resurrection!"
25,41,asad,"Hence, whenever they consider thee, [O Muhammad,] they but make thee a target of their mockery, [saying:] ""Is this the one whom God has sent as an apostle?"
25,42,asad,"Indeed, he would well-nigh have led us astray from our deities, had we not been [so] steadfastly attached to them!"""
25,43,asad,"But in time, when they see the suffering [that awaits them], they will come to know who it was that went farthest astray from the path [of truth]!"
25,44,asad,"Hast thou ever considered [the kind of man] who makes his own desires his deity? Couldst thou, then, [O Prophet,] be held responsible for him?"
25,45,asad,"Or dost thou think that most of them listen [to thy message] and use their reason? Nay, they are but like cattle – nay, they are even less conscious of the right way!"
25,46,asad,"ART THOU NOT aware of thy Sustainer [through His works]? – how He causes the shadow to lengthen [towards the night] when, had He so willed, He could indeed have made it stand still: but then, We have made the sun its guide;"
25,47,asad,"and then, [after having caused it to lengthen,] We draw it in towards Ourselves with a gradual drawing-in."
25,48,asad,"And He it is who makes the night a garment for you, and [your] sleep a rest, and causes every [new] day to be a resurrection."
25,49,asad,"And He it is who sends forth the winds as a glad tiding of His coming grace; and [thus, too,] We cause pure water to descend from the skies,"
25,50,asad,"so that We may bring dead land to life thereby, and give to drink thereof to many [beings] of Our creation, beasts as well as humans."
25,51,asad,"And, indeed, many times have We repeated [all] this unto men, so that they might take it to heart: but most men refuse to be aught but ingrate."
25,52,asad,"Now had We so willed, We could have [continued as before and] raised up a [separate] warner in every single community:"
25,53,asad,"hence, do not defer to [the likes and dislikes of] those who deny the truth, but strive hard against them, by means of this [divine writ], with utmost striving."
25,54,asad,"AND HE it is who has given freedom of movement to the two great bodies of water – the one sweet and thirst-allaying, and the other salty and bitter – and yet has wrought between them a barrier and a forbidding ban."
25,55,asad,"And He it is who out of this [very] water has created man, and has endowed him with [the consciousness of] descent and marriage-tie: for thy Sustainer is ever infinite in His power."
25,56,asad,"And yet, some people worship, instead of God, things that can neither benefit them nor harm them: thus, he who denies the truth does indeed turn his back on his Sustainer!"
25,57,asad,"Yet [withal, O Prophet,] We have sent thee only as a herald of glad tidings and a warner."
25,58,asad,"Say: ""For this, no reward do I ask of you [– no reward] other than that he who so wills may unto his Sustainer find a way!"""
25,59,asad,"Hence, place thy trust in the Living One who dies not, and extol His limitless glory and praise: for none is as aware of His creatures’ sins as He"
25,60,asad,"He who has created the heavens and the earth and all that is between them in six aeons, and is established on the throne of His almightiness: the Most Gracious! Ask, then, about Him, [the] One who is [truly] aware."
25,61,asad,"Yet when they [who are bent on denying the truth] are told, ""Prostrate yourselves before the Most Gracious,"" they are wont to ask, ""And [who and] what is the Most Gracious? Are we to prostrate ourselves before whatever thou biddest us [to worship]?"" – and so [thy call] but increases their aversion."
25,62,asad,"HALLOWED is He who has set up in the skies great constellations, and has placed among them a [radiant] lamp and a light-giving moon."
25,63,asad,"And He it is who causes the night and the day to succeed one another, [revealing Himself in His works] unto him who has the will to take thought – that is, has the will to be grateful."
25,64,asad,"For, [true] servants of the Most Gracious are [only] they who walk gently on earth, and who, whenever the foolish address them, reply with [words of] peace;"
25,65,asad,"and who remember their Sustainer far into the night, prostrating themselves and standing;"
25,66,asad,"and who pray: ""O our Sustainer, avert from us the suffering of hell – for, verily, the suffering caused by it is bound to be a torment dire:"
25,67,asad,"verily, how evil an abode and a station!"";"
25,68,asad,"and who, whenever they spend on others, are neither wasteful nor niggardly but [remember that] there is always a just mean between those [two extremes];"
25,69,asad,"and who never invoke any [imaginary] deity side by side with God, and do not take any human being’s life – [the life] which God has willed to be sacred – otherwise than in [the pursuit of] justice, and do not commit adultery."
25,70,asad,And [know that] he who commits aught thereof shall [not only] meet with a full requital
25,71,asad,"Excepted, however, shall be they who repent and attain to faith and do righteous deeds: for it is they whose [erstwhile] bad deeds God will transform into good ones – seeing that God is indeed much-forgiving, a dispenser of grace,"
25,72,asad,and seeing that he who repents and [thenceforth] does what is right has truly turned unto God by [this very act of] repentance.
25,73,asad,"And [know that true servants of God are only] those who never bear witness to what is false, and [who], whenever they pass by [people engaged in] frivolity, pass on with dignity;"
25,74,asad,"and who, whenever they are reminded of their Sustainer’s messages, do not throw themselves upon them [as if] deaf and blind;"
25,75,asad,"and who pray: ""O our Sustainer! Grant that our spouses and our offspring be a joy to our eyes, and cause us to be foremost among those who are conscious of Thee!"""
25,76,asad,therein to abide: [and] how goodly an abode and [how high] a station!
25,77,asad,"SAY [unto those who believe]: ""No weight or value would my Sustainer attach to you were it not for your faith [in Him]!"""
26,1,asad,Tā. Sīn. Mīm.
26,2,asad,"THESE ARE MESSAGES of the divine writ, clear in itself and clearly showing the truth."
26,3,asad,"Wouldst thou, perhaps, torment thyself to death [with grief] because they [who live around thee] refuse to believe [in it]?"
26,4,asad,"Had We so willed, We could have sent down unto them a message from the skies, so that their necks would [be forced to] bow down before it in humility."
26,5,asad,"thus, indeed, have they given the lie [to this message as well]. But [in time] they will come to understand what it was that they were wont to deride!"
26,6,asad,"Have they, then, never considered the earth – how much of every noble kind [of life] We have caused to grow thereon?"
26,7,asad,"In this, behold, there is a message [unto men], even though most of them will not believe [in it]."
26,8,asad,"But, verily, thy Sustainer – He alone – is almighty, a dispenser of grace!"
26,9,asad,"HENCE, [remember how it was] when thy Sustainer summoned Moses: ""Go unto those evildoing people,"
26,10,asad,"the people of Pharaoh, who refuse to be conscious of Me!"""
26,11,asad,"He answered: ""O my Sustainer! Behold, I fear that they will give me the lie,"
26,12,asad,"and then my breast will be straitened and my tongue will not be free: send, then, [this Thy command] to Aaron."
26,13,asad,"Moreover, they keep a grave charge [pending] against me, and I fear that they will slay me."""
26,14,asad,"Said He: ""Not so, indeed! Go forth, then, both of you, with Our messages: verily, We shall be with you, listening [to your call]!"
26,15,asad,"And go, both of you, unto Pharaoh and say, ‘Behold, we bear a message from the Sustainer of all the worlds:"
26,16,asad,"Let the children of Israel go with us!’"""
26,17,asad,"And yet thou didst commit that [heinous] deed of thine, and [hast thus shown that] thou art one of the ingrate!"""
26,18,asad,"Replied [Moses]: ""I committed it while I was still going astray;"
26,19,asad,"and I fled from you because I feared you. But [since] then my Sustainer has endowed me with the ability to judge [between right and wrong], and has made me one of [His] message-bearers."
26,20,asad,"And [as for] that favour of which thou so tauntingly remindest me – [was it not] due to thy having enslaved the children of Israel?"""
26,21,asad,"Said Pharaoh: ""And what [and who] is that ‘Sustainer of all the worlds’?"""
26,22,asad,"Said [Pharaoh] unto those around him: ""Did you hear [what he said]?"""
26,23,asad,"Said [Pharaoh]: ""Indeed, if thou choose to worship any deity other than me, I shall most certainly throw thee into prison!"""
26,24,asad,"Said he: ""Even if I should bring about before thee something that clearly shows the truth?"""
26,25,asad,"Thereupon [Moses] threw down his staff – and lo! it was a serpent, plainly visible;"
26,26,asad,and he drew forth his hand – and lo! it appeared [shining] white to the beholders.
26,27,asad,"Said [Pharaoh] unto the great ones around him: ""Verily, this is indeed a sorcerer of great knowledge"
26,28,asad,"who wants to drive you out of your land by his sorcery. What, then, do you advise?"""
26,29,asad,"They answered: ""Let him and his brother wait a while, and send unto all cities heralds"
26,30,asad,"who shall assemble before thee all sorcerers of great knowledge."""
26,31,asad,"And so the sorcerers were assembled at a set time on a certain day,"
26,32,asad,"and the people were asked: ""Are you all present,"
26,33,asad,"so that we might follow [in the footsteps of] the sorcerers if it is they who prevail?"""
26,34,asad,"Now when the sorcerers came, they said unto Pharaoh: ""Verily, we ought to have a great reward if it is we who prevail."""
26,35,asad,"Answered he: ""Yea – and, verily, in that case you shall be among those who are near unto me."""
26,36,asad,"Thereupon they threw their [magic] ropes and their staffs, and said: ""By Pharaoh’s might, behold, it is we indeed who have prevailed!"""
26,37,asad,"And down fell the sorcerers, prostrating themselves in adoration,"
26,38,asad,"the Sustainer of Moses and Aaron!"""
26,39,asad,"Said [Pharaoh]: ""Have you come to believe in him ere I have given you permission? Verily, he must be your master who has taught you magic! But in time you shall come to know [my revenge]: most certainly shall I cut off your hands and your feet in great numbers, because of [your] perverseness, and shall most certainly crucify you in great numbers, all together!"""
26,40,asad,"They answered: ""No harm [canst thou do to us]: verily, unto our Sustainer do we turn!"
26,41,asad,"Behold, we [but] ardently desire that our Sustainer forgive us our faults in return for our having been foremost among the believers!"""
26,42,asad,"AND [there came a time when] We inspired Moses thus: ""Go forth with My servants by night: for, behold, you will be pursued!"""
26,43,asad,"And Pharaoh sent heralds unto all cities,"
26,44,asad,but they are indeed filled with hatred of us
26,45,asad,"seeing that we are, verily, a nation united, fully prepared against danger"
26,46,asad,"and so we have [rightly] driven them out of [their] gardens and springs,"
26,47,asad,"and [deprived them of their erstwhile] treasures and station of honour!"""
26,48,asad,Thus it was: but [in the course of time] We were to bestow all these [things] as a heritage on the children of Israel.
26,49,asad,And so [the Egyptians] caught up with them at sunrise;
26,50,asad,"and as soon as the two hosts came in sight of one another, the followers of Moses exclaimed: ""Behold, we shall certainly be overtaken [and defeated]!"""
26,51,asad,"He replied: ""Nay indeed! My Sustainer is with me, [and] He will guide me!"""
26,52,asad,"Thereupon We inspired Moses thus: ""Strike the sea with thy staff!"" – whereupon it parted, and each part appeared like a mountain vast."
26,53,asad,And We caused the pursuers to draw near unto that place:
26,54,asad,"and We saved Moses and all who were with him,"
26,55,asad,and then We caused the others to drown.
26,56,asad,"In this [story], behold, there is a message [unto all men], even though most of them will not believe [in it]."
26,57,asad,"And yet, verily, thy Sustainer – He alone – is almighty, a dispenser of grace!"
26,58,asad,AND CONVEY unto them the story of Abraham
26,59,asad,"They answered: ""We worship idols, and we remain ever devoted to them."""
26,60,asad,"Said he: ""Do [you really think that] they hear you when you invoke them,"
26,61,asad,"or benefit you or do you harm?"""
26,62,asad,"They exclaimed: ""But we found our forefathers doing the same!"""
26,63,asad,"Said [Abraham]: ""Have you, then, ever considered what it is that you have been worshipping –"
26,64,asad,you and those ancient forebears of yours?
26,65,asad,"""Now [as for me, I know that,] verily, these [false deities] are my enemies, [and that none is my helper] save the Sustainer of all the worlds,"
26,66,asad,"who has created me and is the One who guides me,"
26,67,asad,"and is the One who gives me to eat and to drink,"
26,68,asad,"and when I fall ill, is the One who restores me to health,"
26,69,asad,and who will cause me to die and then will bring me back to life
26,70,asad,"and who, I hope, will forgive me my faults on Judgment Day!"
26,71,asad,"""O my Sustainer! Endow me with the ability to judge [between right and wrong], and make me one with the righteous,"
26,72,asad,"and grant me the power to convey the truth unto those who will come after me,"
26,73,asad,and place me among those who shall inherit the garden of bliss!
26,74,asad,"""And forgive my father – for, verily, he is among those who have gone astray"
26,75,asad,and do not put me to shame on the Day when all shall be raised from the dead:
26,76,asad,"the Day on which neither wealth will be of any use, nor children,"
26,77,asad,"For, [on that Day,] paradise will be brought within sight of the God-conscious,"
26,78,asad,whereas the blazing fire will be laid open before those who had been lost in grievous error;
26,79,asad,"and they will be asked: ""Where now is all that you were wont to worship"
26,80,asad,"instead of God? Can these [things and beings] be of any help to you or to themselves?"""
26,81,asad,"Thereupon they will be hurled into hell – they, as well as all [others] who had been lost in grievous error,"
26,82,asad,and the hosts of Iblīs – all together.
26,83,asad,"And there and then, blaming one another, they [who had grievously sinned in life] will exclaim:"
26,84,asad,"""By God, we were most obviously astray"
26,85,asad,when we deemed you [false deities] equal to the Sustainer of all the worlds
26,86,asad,yet they who have seduced us [into believing in you] are the truly guilty ones!
26,87,asad,"And now we have none to intercede for us,"
26,88,asad,nor any loving friend.
26,89,asad,"Would that we had a second chance [in life], so that we could be among the believers!"""
26,90,asad,"In all this, behold, there is a message [unto men], even though most of them will not believe [in it]."
26,91,asad,"But, verily, thy Sustainer – He alone – is almighty, a dispenser of grace!"
26,92,asad,THE PEOPLE of Noah [too] gave the lie to [one of God’s] message-bearers
26,93,asad,"when their brother Noah said unto them: ""Will you not be conscious of God?"
26,94,asad,"Behold, I am an apostle [sent by Him] to you, [and therefore] worthy of your trust:"
26,95,asad,"be, then, conscious of God, and pay heed unto me!"
26,96,asad,"""And no reward whatever do I ask of you for it: my reward rests with none but the Sustainer of all the worlds."
26,97,asad,"Hence, remain conscious of God. and pay heed unto me!"""
26,98,asad,"They answered: ""Shall we place our faith in thee, even though [only] the most abject [of people] follow thee?"""
26,99,asad,"Said he: ""And what knowledge could I have as to what they were doing [before they came to me]?"
26,100,asad,Their reckoning rests with none but my Sustainer: if you could but understand [this]!
26,101,asad,"Hence, I shall not drive away [any of] those [who profess to be] believers;"
26,102,asad,"I am nothing but a plain warner."""
26,103,asad,"Said they: ""Indeed, if thou desist not, O Noah, thou wilt surely be stoned to death!"""
26,104,asad,"hence, lay Thou wide open the truth between me and them, and save me and those of the believers who are with me!"""
26,105,asad,"And so We saved him and those [who were] with him in the fully-laden ark,"
26,106,asad,and then We caused those who stayed behind to drown.
26,107,asad,"In this [story], behold, there is a message [unto men], even though most of them will not believe [in it]."
26,108,asad,"But, verily, thy Sustainer – He alone – is almighty, a dispenser of grace!"
26,109,asad,"when their brother Hūd said unto them: ""Will you not be conscious of God?"
26,110,asad,"Behold, I am an apostle [sent by Him] to you, [and therefore] worthy of your trust:"
26,111,asad,"be, then, conscious of God, and pay heed unto me!."
26,112,asad,"""And no reward whatever do I ask of you for it: my reward rests with none but the Sustainer of all the worlds."
26,113,asad,"""Will you, in your wanton folly, build [idolatrous] altars on every height,"
26,114,asad,"and make for yourselves mighty castles, [hoping] that you might become immortal?"
26,115,asad,"And will you [always], whenever you lay hand [on others], lay hand [on them] cruelly, without any restraint?"
26,116,asad,"""Be, then, conscious of God and pay heed unto me:"
26,117,asad,and [thus] be conscious of Him who has [so] amply provided you with all [the good] that you might think of
26,118,asad,"amply provided you with flocks, and children,"
26,119,asad,"and gardens, and springs"
26,120,asad,"for, verily, I fear lest suffering befall you on an awesome day!"""
26,121,asad,"This [religion of ours] is none other than that to which our forebears clung,"
26,122,asad,"and we are not going to be chastised [for adhering to it]!"""
26,123,asad,And so they gave him the lie: and thereupon We destroyed them.
26,124,asad,"In this [story], behold, there is a message [unto men], even though most of them will not believe [in it]."
26,125,asad,"But, verily, thy Sustainer – He alone – is almighty. a dispenser of grace!"
26,126,asad,"when their brother Sālih said unto them: ""Will you not be conscious of God?"
26,127,asad,"Behold, I am an apostle [sent by Him] to you, [and therefore] worthy of your trust:"
26,128,asad,"be, then, conscious of God, and pay heed unto me!"
26,129,asad,"""And no reward whatever do I ask of you for it: my reward rests with none but the Sustainer of all the worlds."
26,130,asad,"""Do you think that you will be left secure [forever] in the midst of what you have here and now?"
26,131,asad,amidst [these] gardens and springs
26,132,asad,"and fields, and [these] palm-trees with slender spathes?"
26,133,asad,and that you will [always be able to] hew dwellings out of the mountains with [the same] great skill?
26,134,asad,"""Be, then, conscious of God, and pay heed unto me,"
26,135,asad,and pay no heed to the counsel of those who are given to excesses
26,136,asad,"those who spread corruption on earth instead of setting things to rights!"""
26,137,asad,"Said they: ""Thou art but one of the bewitched!"
26,138,asad,"Thou art nothing but a mortal like ourselves! Come, then, forward with a token [of thy mission] if thou art a man of truth!"""
26,139,asad,"Replied he: ""This she-camel shall have a share of water, and you shall have a share of water, on the days appointed [therefor];"
26,140,asad,"and do her no harm, lest suffering befall you on an awesome day!"""
26,141,asad,But they cruelly slaughtered her – and then they had cause to regret it:
26,142,asad,for the suffering [predicted by Sālih] befell them [then and there].
26,143,asad,"In this [story], behold, there is a message [unto men], even though most of them will not believe [in it]."
26,144,asad,"But, verily, thy Sustainer – He alone -is almighty, a dispenser of grace!"
26,145,asad,"when their brother Lot said unto them: ""Will you not be conscious of God?"
26,146,asad,"Behold, I am an apostle [sent by Him] to you, [and therefore] worthy of your trust:"
26,147,asad,"be, then, conscious of God, and pay heed unto me!"
26,148,asad,"""And no reward whatever do I ask of you for it: my reward rests with none but the Sustainer of all the worlds."
26,149,asad,"""Must you, of all people, [lustfully] approach men,"
26,150,asad,"keeping yourselves aloof from all the [lawful] spouses whom your Sustainer has created for you? Nay, but you are people who transgress all bounds of what is right!"""
26,151,asad,"Said they: ""Indeed, if thou desist not, O Lot, thou wilt most certainly be expelled [from this township]!"""
26,152,asad,Thereupon We saved him and all his household
26,153,asad,"all but an old woman, who was among those that stayed behind;"
26,154,asad,"and then We utterly destroyed the others,"
26,155,asad,and rained down upon them a rain [of destruction]: and dire is such rain upon all who let themselves be warned [to no avail]!
26,156,asad,"In this [story], behold, there is a message [unto men], even though most of them will not believe [in it]."
26,157,asad,"But, verily, thy Sustainer – He alone – is almighty, a dispenser of grace!"
26,158,asad,"when their brother Shu’ayb said unto them: ""Will you not be conscious of God?"
26,159,asad,"Behold, I am an apostle [sent by Him] to you, [and therefore] worthy of your trust:"
26,160,asad,"be, then, conscious of God, and pay heed unto me!"
26,161,asad,"""And no reward whatever do I ask of you for it: my reward rests with none but the Sustainer of all the worlds."
26,162,asad,"""[Always] give full measure, and be not among those who [unjustly] cause loss [to others];"
26,163,asad,"and [in all your dealings] weigh with a true balance,"
26,164,asad,"and do not deprive people of what is rightfully theirs; and do not act wickedly on earth by spreading corruption,"
26,165,asad,"but be conscious of Him who has created you, just as [He created] those countless generations of old!"""
26,166,asad,"Said they: ""Thou art but one of the bewitched,"
26,167,asad,"for thou art nothing but a mortal like ourselves! And. behold, we think that thou art a consummate liar!"
26,168,asad,"Cause, then, fragments of the sky to fall down upon us, if thou art a man of truth!"""
26,169,asad,"Answered [Shu’ayb]: ""My Sustainer knows fully well what you are doing."""
26,170,asad,"But they gave him the lie. And thereupon suffering overtook them on a day dark with shadows: and, verily, it was the suffering of an awesome day!"
26,171,asad,"In this [story], behold, there is a message [unto men], even though most of them will not believe [in it]."
26,172,asad,"But, verily, thy Sustainer – He alone – is almighty, a dispenser of grace!"
26,173,asad,"NOW, BEHOLD, this [divine writ] has indeed been bestowed from on high by the Sustainer of all the worlds:"
26,174,asad,trustworthy divine inspiration has alighted with it from on high
26,175,asad,"upon thy heart, [O Muhammad,] so that thou mayest be among those who preach"
26,176,asad,in the clear Arabic tongue.
26,177,asad,"And, verily, [the essence of] this [revelation] is indeed found in the ancient books of divine wisdom [as well]."
26,178,asad,Is it not evidence enough for them that [so many] learned men from among the children of Israel have recognized this [as true]?
26,179,asad,"But [even] had We bestowed it from on high upon any of the non-Arabs,"
26,180,asad,"and had he recited it unto them [in his own tongue], they would not have believed in it."
26,181,asad,Thus have We caused this [message] to pass [unheeded] through the hearts of those who are lost in sin:
26,182,asad,they will not believe in it till they behold the grievous suffering
26,183,asad,"that will come upon them [on resurrection,] all of a sudden, without their being aware [of its approach];"
26,184,asad,"and then they will exclaim, ""Could we have a respite?"""
26,185,asad,"Do they, then, [really] wish that Our chastisement be hastened on?"
26,186,asad,"But hast thou ever considered [this]: If We do allow them to enjoy [this life] for some years,"
26,187,asad,and thereupon that [chastisement] which they were promised befalls them
26,188,asad,of what avail to them will be all their past enjoyments?
26,189,asad,"And withal, never have We destroyed any community unless it had been warned"
26,190,asad,and reminded: for never do We wrong [anyone].
26,191,asad,And [this divine writ is such a reminder:] no evil spirits have brought it down:
26,192,asad,"for neither does it suit their ends, nor is it in their power [to impart it to man]:"
26,193,asad,"verily, [even] from hearing it are they utterly debarred!"
26,194,asad,"Hence, [O man,] do not invoke any other deity side by side with God, lest thou find thyself among those who are made to suffer [on Judgment Day]."
26,195,asad,"And warn [whomever thou canst reach, beginning with] thy kinsfolk,"
26,196,asad,and spread the wings of thy tenderness over all of the believers who may follow thee;
26,197,asad,"but if they disobey thee, say, ""I am free of responsibility for aught that you may do!"""
26,198,asad,"and place thy trust in the Almighty, the Dispenser of Grace,"
26,199,asad,"who sees thee when thou standest [alone],"
26,200,asad,and [sees] thy behaviour among those who prostrate themselves [before Him]:
26,201,asad,"for, verily, He alone is all-hearing, all-knowing!"
26,202,asad,They descend upon all sinful self-deceivers
26,203,asad,"who readily lend ear [to every falsehood], and most of whom lie to others as well."
26,204,asad,"And as for the poets – [they, too, are prone to deceive themselves: and so, only] those who are lost in grievous error would follow them."
26,205,asad,"Art thou not aware that they roam confusedly through all the valleys [of words and thoughts],"
26,206,asad,and that they [so often] say what they do not do [or feel]?
27,1,asad,Tā. Sīn.
27,2,asad,THESE ARE MESSAGES of the Qur’ān – a divine writ clear in itself and clearly showing the truth:
27,3,asad,a guidance and a glad tiding to the believers
27,4,asad,"who are constant in prayer and spend in charity: for it is they, they who in their innermost are certain of the life to come!"
27,5,asad,"As for those who will not believe in the life to come – behold, goodly have We made their own doings appear unto them, and so they stumble blindly to and fro."
27,6,asad,"It is they whom the worst of suffering awaits: for it is they, they who in the life to come shall be the greatest losers!"
27,7,asad,"But [as for thee, O believer,] verily, thou hast received this Qur’ān out of the grace of One who is wise. all-knowing."
27,8,asad,"LO! [While lost in the desert,] Moses said to his family: ""Behold, I perceive a fire [far away]; I may bring you from there some tiding [as to which way we are to pursue], or bring you [at least] a burning brand so that you might warm yourselves."""
27,9,asad,"But when he came close to it, a call was sounded: ""Blessed are all who are within [reach of] this fire, and all who are near it! And limitless in His glory is God, the Sustainer of all the worlds!"""
27,10,asad,"But when he saw it move rapidly, as if it were a serpent, he drew back [in terror], and did not [dare to] return."
27,11,asad,"and neither need anyone who has done wrong and then has replaced the wrong with good: for, verily, I am much-forgiving, a dispenser of grace!"
27,12,asad,"""Now place thy hand into thy bosom: it will come forth [shining] white, without blemish!"
27,13,asad,"""[And thou shalt go] with nine [of My] messages unto Pharaoh and his people – for, verily, they are people depraved!"""
27,14,asad,"But when Our light-giving messages came unto them, they said, ""This is clearly [but] spellbinding deception!"""
27,15,asad,"and in their wickedness and self-exaltation they rejected them, although their minds were convinced of their truth: and behold what happened in the end to those spreaders of corruption!"
27,16,asad,"AND, INDEED, We granted [true] knowledge unto David and Solomon [as well]; and both were wont to say: ""All praise is due to God, who has [thus] favoured us above many of His believing servants!"""
27,17,asad,"And [in this insight] Solomon was [truly] David’s heir; and he would say: ""O you people! We have been taught the speech of birds, and have been given [in abundance] of all [good] things: this, behold, is indeed a manifest favour [from God]!"""
27,18,asad,"And [one day] there were assembled before Solomon his hosts of invisible beings, and of men, and of birds; and then they were led forth in orderly ranks,"
27,19,asad,"till, when they came upon a valley [full] of ants, an ant exclaimed: ""O you ants! Get into your dwellings, lest Solomon and his hosts crush you without [even] being aware [of you]!"""
27,20,asad,"Thereupon [Solomon] smiled joyously at her words, and said: ""O my Sustainer! Inspire me so that I may forever be grateful for those blessings of Thine with which Thou hast graced me and my parents, and that I may do what is right [in a manner] that will please Thee; and include me, by Thy grace, among Thy righteous servants!"""
27,21,asad,"And [one day] he looked in vain for [a particular one of] the birds; and so he said: ""How is it that I do not see the hoopoe? Or could he be among the absent?"
27,22,asad,"But [the hoopoe] tarried but a short while; and [when it came] it said: ""I have encompassed [with my knowledge] something that thou hast never yet encompassed [with thine] – for I have come to thee from Sheba with a tiding sure!"
27,23,asad,"""Behold, I found there a woman ruling over them; and she has been given [abundance] of all [good] things, and hers is a mighty throne."
27,24,asad,"And I found her and her people adoring the sun instead of God; and Satan has made these doings of theirs seem goodly to them, and [thus] has barred them from the path [of God], so that they cannot find the right way:"
27,25,asad,"God, save whom there is no deity – the Sustainer, in awesome almightiness enthroned!"""
27,26,asad,"Said [Solomon]: ""We shall see whether thou hast told the truth or art one of the liars!"
27,27,asad,"Go with this my letter and convey it to them; and thereafter withdraw from them and see what [answer] they return."""
27,28,asad,"Behold, it is from Solomon, and it says, ‘In the name of God, the Most Gracious, the Dispenser of Grace:"
27,29,asad,"She added: ""O you nobles! Give me your opinion on the problem with which I am now faced; I would never make a [weighty] decision unless you are present with me."""
27,30,asad,"They answered: ""We are endowed with power and with mighty prowess in war – but the command is thine; consider, then, what thou wouldst command."""
27,31,asad,"Said she: ""Verily, whenever kings enter a country they corrupt it, and turn the noblest of its people into the most abject. And this is the way they [always] behave."
27,32,asad,"Hence, behold, I am going to send a gift to those [people], and await whatever [answer] the envoys bring back."""
27,33,asad,"Now when [the Queen’s messenger] came unto Solomon, he said: ""Do you people mean to add to my wealth? But that which God has given me is [so much] better than all that He has given you! Nay, it is [only such as] you that would rejoice in this gift of yours!"
27,34,asad,"""Go thou back unto them [that have sent thee]! For, [God says:] ‘We shall most certainly come upon them with forces which they will never be able to withstand, and shall most certainly cause them to be driven from that [land of theirs], despicable and humbled!"""
27,35,asad,"Said a bold one of the invisible beings [subject to Solomon]: ""I shall bring it to thee ere thou rise from thy council-seat – for, behold, I am powerful enough to do it, [and] worthy of trust!"""
27,36,asad,"Answered he who was illumined by revelation: ""[Nay,] as for me – I shall bring it to thee ere the twinkling of thy eye ceases!"""
27,37,asad,"And when he saw it truly before him, he exclaimed: ""This is [an outcome] of my Sustainer’s bounty, to test me as to whether I am grateful or ungrateful! However, he who is grateful [to God] is but grateful for his own good; and he who is ungrateful [should know that], verily, my Sustainer is self-sufficient, most generous in giving!"""
27,38,asad,"And so, as soon as she arrived, she was asked: ""Is thy throne like this?"""
27,39,asad,"She answered: ""It is as though it were the same!"""
27,40,asad,"Said he: ‘Behold, it is [but] a court smoothly paved with glass !"""
27,41,asad,"Cried she: ""O my Sustainer! I have been sinning against myself [by worshipping aught but Thee]: but [now] I have surrendered myself, with Solomon, unto the Sustainer of all the worlds!"""
27,42,asad,"AND [likewise], indeed, We sent unto [the tribe of] Thamūd their brother"
27,43,asad,"Sālih [with this message]: ""Worship God alone!"" – and, behold, they were [split into] two factions contending with one another."
27,44,asad,"Said [Sālih to the erring ones]: ""O my people! Why do you seek to hasten the coming upon you of evil instead of hoping for the good? Why do you not, rather, ask God to forgive you your sins, so that you might graced with His mercy?"""
27,45,asad,"They answered: ""We augur evil from thee and those that follow thee!"""
27,46,asad,"Said he: ""Your destiny, good or evil, rests with God: yea, you are people undergoing a test!"""
27,47,asad,"Now there were in the city nine men who were wont to commit deeds of depravity all over the land, and would not reform;"
27,48,asad,"And so they devised an evil scheme; but We devised a subtle scheme [of Our own], and they perceived it not."
27,49,asad,"Behold, then, what all their scheming came to in the end: We utterly destroyed them and their people, all of them;"
27,50,asad,"and [now] those dwellings of theirs are empty, [ruined] as an outcome of their evil deeds."
27,51,asad,"In this, behold, there is a message indeed for people of [innate] knowledge"
27,52,asad,seeing that We saved those who had attained to faith and were conscious of Us.
27,53,asad,"AND [thus, too, did We save] Lot, when he said unto his people: ""Would you commit this abomination with your eyes open [to its being against all nature]?"
27,54,asad,"Must you really approach men with lust instead of women? Nay, but you are people without any awareness [of right and wrong]!"""
27,55,asad,"But his people’s only answer was this: ""Expel [Lot and] Lot’s followers from your township! Verily, they are folk who make themselves out to be pure!"""
27,56,asad,"Thereupon We saved him and his household – all but his wife, whom We willed to be among those that stayed behind"
27,57,asad,the while We rained a rain [of destruction] upon the others: and dire is such rain upon all who let themselves be warned [to no avail]!
27,58,asad,"SAY: ""All praise is due to God, and peace be upon those servants of His whom He chose [to be His message-bearers]!"""
27,59,asad,Is not God far better than anything to which men [falsely] ascribe a share in His divinity?
27,60,asad,"Nay – who is it that has created the heavens and the earth, and sends down for you [life-giving] water from the skies? For it is by this means that We cause gardens of shining beauty to grow – [whereas] it is not in your power to cause [even one single of] its trees to grow!"
27,61,asad,"Could there be any divine power besides God? Nay, they [who think so] are people who swerve [from the path of reason]!"
27,62,asad,"Nay – who is it that has made the earth a fitting abode [for living things], and has caused running waters [to flow] in its midst, and has set upon it mountains firm, and has placed a barrier between the two great bodies of water?"
