Arabic,Tafseer
Why would God chastise you if you are thankful and believeḍ God is ever Thankful Knowing. This verse is among the verses which evoke beautiful hope and powerful optimism because He has appointed two things as tokens of protection from punishment. These are thankfulness shukr and belief īmān which are simple and light-hearted qualities. Thankfulness or praise is an asser- tion qāla and belief or faith is a state ḥāla. When He is pleased with a servant's words and state He makes the way easy for him. Thankfulness or praise shukr is only sound when heard from one who is faithful rather than one who is not because it is an act of willing obedience Ṭāʿa. The obedience of those who have no faith is not genuine. And believe that is [believe or come to believe] in the end. It is as if He is explaining that salvation will only be for those who at the end of the day believe. The meaning of the verse then is that God will not chastise you with the chastisement of abiding [in hell] if you are thankful in your present state and believe in the end. It is said that when you are thankful and believe you attest to the fact that your salvation [comes] through God not through your thankfulness or your belief. It is said that thankfulness is witnessing the blessing from God and belief is seeing God in the blessing. It is as if He said “If you understand the blessing as coming from God then let not the witnessing of this blessing cut you off from witnessing the One who gives the blessing.” Wa kāna Allāh shākiran ʿalīman means God is ever Thankful Knowing Allāh shākirun ʿalīmun. The meaning of His being “thankful” is that He is the One who commends the servant and the One who bears witness to him in what he does. This is because the true sense and definition of thankfulness is praise for the one who acts in a beautiful way muḥsin by mentioning the beautiful action he does iḥsān. “The servant gives thanks to God” means he praises Him for His beautiful action iḥsān toward him which is His blessing to him. “The Lord gives thanks to the servant” means that He praises [the servant] for his beautiful action iḥsān which is his willing obedience Ṭāʿa to Him.,{ لاَّ يُحِبُّ ٱللَّهُ ٱلْجَهْرَ بِٱلسُّوۤءِ مِنَ ٱلْقَوْلِ إِلاَّ مَن ظُلِمَ وَكَانَ ٱللَّهُ سَمِيعاً عَلِيماً }
God does not like the utterance of evil words out loud unless a person has been wronged. God is ever Hearer Knower. What a person who has been wronged says about the one who has wronged him is not evil in the true sense of the word by the permission of God but it is nonetheless a good thing to let the matter drop. God most high has said “For the requital of an evil is an evil deed like it” [42:40] so requital is not an evil deed. [But whoever pardons and reconciles his reward will be with God. Truly He does not like wrongdoers] [42:40]. It is said that anyone who knows that his Protector hears is ashamed to give free voice to the urgings of his lower self. It is said that evil words out loud are what you hear within yourself [when] you think ill thoughts about others. The elect take responsibility in their inward thoughts for that which if heard [out loud] from ordinary people might be held against them. Unless illā a person has been wronged: Some say [this means] “not even wa-lā the one who has been wronged.” Others say its meaning is this: “But wa-lakinna a person who has been wronged” has the right to mention the one who has intentionally wronged him. It is said that those who do not prefer praise of the Real madḥ al-ḥaqq over defaming one's fellow creatures qadḥ al-khalq have been cheated of the present moment. It is said that those who look to created beings with the eye of connect- ing to the Real [see] that they are servants of God [and] will speak no ill of them. A man says to his companion “Out of respect for you I will bear the lowliest149 service to you even beyond that which I would bear for my son.” When there is commitment like this between human beings how much more worthy is the servant's regard for refined behavior adab between him and His Protector! It is said that God does not like the utterance of evil words out loud among ordinary people nor does He like that in the inward thoughts of the elect. It is said that the utterance of evil words out loud among ordinary people is their description of God in ways [for which they] have no permission or divine sanction.,{ إِن تُبْدُواْ خَيْراً أَوْ تُخْفُوهُ أَوْ تَعْفُواْ عَن سُوۤءٍ فَإِنَّ ٱللَّهَ كَانَ عَفُوّاً قَدِيراً }
If you show good or conceal it or pardon evil then surely God is ever Pardoning Powerful. If you show good taking on the good manners found in the law takhal- luqan bi-ādābi al-sharīʿa or conceal recognizing the truth in the precepts of the deeper reality taḥaqquqan bi-aḥkāmi al-ḥaqīqa or pardon evil adopting from God what He has entrusted you with in the most beauti- ful ways of behaving then surely God is ever Pardoning of your defects li-ʿuyūbikum Powerful in causing you to attain what you love ʿalā taḥsīli maḥbūbikum and causing you to recognize the true nature of what you seek wa-taḥqīqi maṬlūbikum. It is said that if you show good you will be an example for humankind in what you practice and in what you propose to others who might be guided from the way of your practice. If you conceal it content with only His knowing it and safeguard yourselves from the evils of affectation and trust that those of you who act for Him will be seen and known by Him or pardon evil that is you abandon150 what your lower selves call you to-then God will grant you His pardon for what you do. He [also] has the power to afflict you with that which the oppressor is afflicted with. This then is a warning to them about being heedless in witnessing the favor minna and a way of alerting them to the fact that they should seek refuge from being deprived of protection ʿiṣma and seek refuge from being abandoned so that they fall into discord fitna and trial miḥna. It is said [the verse means] if you show good acting well toward people or conceal it praying for them in secret or pardon evil even if you have been wronged [then surely God is ever Pardoning Powerful]. It is said concerning those who act well toward you show them good outwardly. Those who spare you from their evil be loyal in friendship and pray for them inwardly. Those who act badly toward you pardon them with generosity and graciousness. You will find pardon from God according to what you yourself do for surely your sins are more numerous. He has the power to give you in favor and blessings that which you cannot attain by taking vengeance or revenge.,{ إِنَّ ٱلَّذِينَ يَكْفُرُونَ بِٱللَّهِ وَرُسُلِهِ وَيُرِيدُونَ أَن يُفَرِّقُواْ بَيْنَ ٱللَّهِ وَرُسُلِهِ وَيقُولُونَ نُؤْمِنُ بِبَعْضٍ وَنَكْفُرُ بِبَعْضٍ وَيُرِيدُونَ أَن يَتَّخِذُواْ بَيْنَ ذٰلِكَ سَبِيلاً } * { أُوْلَـٰئِكَ هُمُ ٱلْكَافِرُونَ حَقّاً وَأَعْتَدْنَا لِلْكَافِرِينَ عَذَاباً مُّهِيناً }
Those who disbelieve in God and His messengers and seek to divide between God and His messengers and say “We believe in some and disbelieve in some” and seek to adopt a way between them. Those are the disbelievers truly; and We have prepared for the disbe- lievers a humiliating chastisement. [God] relates that they have added the blameworthy actions enumerated here to the shamefulness of their disbelief. He explains that He has doubled their chastisement as requital for their sin so that you will know that He is ever on the watch [89:14] over those who act in corrupt and harmful ways.,{ إِنَّ ٱلَّذِينَ يَكْفُرُونَ بِٱللَّهِ وَرُسُلِهِ وَيُرِيدُونَ أَن يُفَرِّقُواْ بَيْنَ ٱللَّهِ وَرُسُلِهِ وَيقُولُونَ نُؤْمِنُ بِبَعْضٍ وَنَكْفُرُ بِبَعْضٍ وَيُرِيدُونَ أَن يَتَّخِذُواْ بَيْنَ ذٰلِكَ سَبِيلاً } * { أُوْلَـٰئِكَ هُمُ ٱلْكَافِرُونَ حَقّاً وَأَعْتَدْنَا لِلْكَافِرِينَ عَذَاباً مُّهِيناً }
Those who disbelieve in God and His messengers and seek to divide between God and His messengers and say “We believe in some and disbelieve in some” and seek to adopt a way between them. Those are the disbelievers truly; and We have prepared for the disbe- lievers a humiliating chastisement. [God] relates that they have added the blameworthy actions enumerated here to the shamefulness of their disbelief. He explains that He has doubled their chastisement as requital for their sin so that you will know that He is ever on the watch [89:14] over those who act in corrupt and harmful ways.,{ وَٱلَّذِينَ آمَنُواْ بِٱللَّهِ وَرُسُلِهِ وَلَمْ يُفَرِّقُواْ بَيْنَ أَحَدٍ مِّنْهُمْ أُوْلَـٰئِكَ سَوْفَ يُؤْتِيهِمْ أُجُورَهُمْ وَكَانَ ٱللَّهُ غَفُوراً رَّحِيماً }
And those who believe in God and His messengers and do not seek to divide between any of them those-We shall surely give them their wages. God is ever Forgiving Merciful. When they believed in all of the messengers and confirmed everything to which they were commanded they deserved acceptance and the beautiful recompense. To let go of one's faith in some individuals is to let go of one's faith in [the messages sent in other] time periods. Just as [God] will not accept the faith of a person whose faith does not include all the messages that have come before him likewise He will not accept the faith of a per- son whose faith does not include all that faith demands of him since [God] made that a condition for its actualization taḥqīq and perfection kamāl. This alludes to the fact that anyone who does not wholeheartedly enter into the covenant will not have so much as a sliver of the reality of com- munion [of lovers]. The Prophet ﷺ said “The pilgrimage is [the day of] ʿArafa.” Anyone who traverses the distance even if he comes from a deep ravine but then holds back even a little from ʿArafāt has not experienced the pilgrimage. The Prophet ﷺ said “The servant who has contracted with his master to be freed is still a servant to the last dirham.”,{ يَسْأَلُكَ أَهْلُ ٱلْكِتَابِ أَن تُنَزِّلَ عَلَيْهِمْ كِتَاباً مِّنَ ٱلسَّمَآءِ فَقَدْ سَأَلُواْ مُوسَىٰ أَكْبَرَ مِن ذٰلِكَ فَقَالُوۤاْ أَرِنَا ٱللَّهَ جَهْرَةً فَأَخَذَتْهُمُ ٱلصَّاعِقَةُ بِظُلْمِهِمْ ثُمَّ ٱتَّخَذُواْ ٱلْعِجْلَ مِن بَعْدِ مَا جَآءَتْهُمُ ٱلْبَيِّنَاتُ فَعَفَوْنَا عَن ذٰلِكَ وَآتَيْنَا مُوسَىٰ سُلْطَاناً مُّبِيناً }
The people of the scripture will ask of you to cause a Book to be revealed to them from the heaven. They asked Moses for something greater than that for they said “show us God openly”; so the thunderbolt seized them for their evildoing. They then took to themselves the [golden] calf after clear proofs had come to them; yet We pardoned that; and We bestowed upon Moses clear authority. The verse includes two kinds of unseemly acts. The first was their asking to be shown [God] and the second was their worshiping the calf after clear signs had been made manifest to them. Their asking to be shown [God] was blameworthy because they impudently demanded it and there was no excuse for this after miracles had come to them. Therefore they were not seeking the vision for instruction nor as a means to confirm their faith nor were they brought to that [point] by intense longing. This shows a lack of manners sūÌ adab. There is an allusion [in the reference] to those who are content to have the calf as their object of worship. While submitting themselves to it how can they bear witness to the Realḍ It is said that the innermost selves of the people were untouched by deeper knowledge and they therefore clung with their intellects to a lim- ited thing maḥdūd allowing that to be their object of worship maʿbūd. And we bestowed upon Moses clear authority: a manifest proof-indeed a light that preserved him from declaring any likeness [to God] tamthīl or stripping [Him] of His attributes taʿṬīl. The clear authority is actualization taḥṣīl and declaring God incom- parable tanzīh neither stripping God of His attributes taʿṬīl nor compar- ing Him to His creation tashbīh. It is said that the clear authority is the power to hear the [divine] speech al-khiṬāb without intermediary. It is said that the clear authority belongs to this community in the future and it is their abiding in the state of meeting [God]. In the tradition of the vision [the Prophet] ﷺ said “You will not be gathered together [in one group] in seeing Him.”,{ وَرَفَعْنَا فَوْقَهُمُ ٱلطُّورَ بِمِيثَاقِهِمْ وَقُلْنَا لَهُمُ ٱدْخُلُواْ ٱلْبَابَ سُجَّداً وَقُلْنَا لَهُمْ لاَ تَعْدُواْ فِي ٱلسَّبْتِ وَأَخَذْنَا مِنْهُمْ مِّيثَاقاً غَلِيظاً }
And We raised above them the mount by the covenant with them and We said to them “Enter the gate bowing”; and We said to them “Transgress not the Sabbath and We took from them a firm covenant. The more signs were given to them outwardly the more denial and rejec- tion there was in their hearts. Receiving more communications did not benefit them since the eyes of their hearts were not open to witnessing [these communications]. God most high said “But signs and warners do not avail a folk who will not believe” [10:101].,{ فَبِمَا نَقْضِهِم مِّيثَاقَهُمْ وَكُفْرِهِم بَآيَاتِ ٱللَّهِ وَقَتْلِهِمُ ٱلأَنْبِيَآءَ بِغَيْرِ حَقٍّ وَقَوْلِهِمْ قُلُوبُنَا غُلْفٌ بَلْ طَبَعَ ٱللَّهُ عَلَيْهَا بِكُفْرِهِمْ فَلاَ يُؤْمِنُونَ إِلاَّ قَلِيلاً }
So for their breaking their covenant and disbelieving in the signs of God and slaying the prophets wrongfully and for their saying “Our hearts are covered up”-nay but God sealed them for their disbelief; so they do not believe except for a few. Its meaning is: Because they committed these prohibited acts li-irtikābihim hādhihi al-manāhī and because they were marked by acts that deserve punishment wa-li-ittiṣāfihim bi-hādhihi al-majāzī We caused them to alight at the dwellings of disgrace aḥlalnāhum manāzila al-hawān and sent down upon them punishments of all kinds wa-anzalnā bihim min al-ʿuqūbati funūna al-alwān. It is said that the misfortune of their oppositional acts affected them cumulatively. One of the consequences of acting disobediently is being left to commit even more prohibited acts. By violating the covenant and not repenting they were pulled toward disbelief in [God's] signs. Then because of the misfortune of this disbelief they were left to themselves until they slew the prophets عليه السلام wrongfully. Then because of the misfortune of [these ever more shameful acts] they had the audacity to claim a keen ability to comprehend saying “Our hearts are the vessels for all kinds of knowledge.” God replied to them “but God sealed them for their dis- belief.” He hid the place of deeper knowledge ʿirfān from them and they wandered about in their errors.,{ وَبِكُفْرِهِمْ وَقَوْلِهِمْ عَلَىٰ مَرْيَمَ بُهْتَاناً عَظِيماً }
And for their disbelief and their uttering against Mary a tremendous calumny. To transgress the limit is error just as it is error to diminish or subtract from the truth. Some people slandered Mary and accused her of fornication. Others transgressed the limit in a terrible calumny saying her son was the son of God. Both of these groups fell into error. It is said that Mary [عليه السلام] was a friend waliyya of God through whom two groups become miserable: those who exceed all bounds ahl al-ifrāṬ and those who fall short ahl al-tafrīṬ. This is also how it is with His friends-those who reject [the friends] suffer from their lack of respect for them and those who believe things about [the friends] that cannot be said of them suffer from their excessive adulation of them. This is something that most of the great ones have had to endure.,{ وَقَوْلِهِمْ إِنَّا قَتَلْنَا ٱلْمَسِيحَ عِيسَى ٱبْنَ مَرْيَمَ رَسُولَ ٱللَّهِ وَمَا قَتَلُوهُ وَمَا صَلَبُوهُ وَلَـٰكِن شُبِّهَ لَهُمْ وَإِنَّ ٱلَّذِينَ ٱخْتَلَفُواْ فِيهِ لَفِي شَكٍّ مِّنْهُ مَا لَهُمْ بِهِ مِنْ عِلْمٍ إِلاَّ ٱتِّبَاعَ ٱلظَّنِّ وَمَا قَتَلُوهُ يَقِيناً } * { بَل رَّفَعَهُ ٱللَّهُ إِلَيْهِ وَكَانَ ٱللَّهُ عَزِيزاً حَكِيماً }
And for their saying “We slew the Messiah Jesus son of Mary the Messenger of God.” And yet they did not slay him nor did they crucify him but he was given the resemblance. And those who disagree concerning him are surely in doubt regarding him. They do not have any knowledge of him only the pursuit of conjecture; and they did not slay him for certain. Nay God raised him up to Him. God is ever Mighty Wise. It is said that God caused the one who slandered [Jesus] to resemble him and he was killed and crucified in his place. There is a saying that one who digs a grave for his brother falls into it. It is [also] said that Jesus عليه السلام said “Whoever agrees to have my resem- blance cast upon him so that he is killed in place of me will have the garden” and one of his companions agreed. It is said that because [this companion] patiently bore the injury talaf he was not deprived of the recompense khalaf from God. God most high said “Indeed We do not leave the reward of those of good deeds to go to waste” [18:30]. It is said that because this man who was a companion of Jesus عليه السلام was without any imperfection in his lower self nafs he became [Jesus's] friend in spirit rūḥ. When Jesus عليه السلام was raised up to the place of intimacy maḥall al-zulfa the spirit of this one who ransomed [Jesus] with his lower self was raised up to the place of nearness maḥall al-qurba.,{ وَقَوْلِهِمْ إِنَّا قَتَلْنَا ٱلْمَسِيحَ عِيسَى ٱبْنَ مَرْيَمَ رَسُولَ ٱللَّهِ وَمَا قَتَلُوهُ وَمَا صَلَبُوهُ وَلَـٰكِن شُبِّهَ لَهُمْ وَإِنَّ ٱلَّذِينَ ٱخْتَلَفُواْ فِيهِ لَفِي شَكٍّ مِّنْهُ مَا لَهُمْ بِهِ مِنْ عِلْمٍ إِلاَّ ٱتِّبَاعَ ٱلظَّنِّ وَمَا قَتَلُوهُ يَقِيناً } * { بَل رَّفَعَهُ ٱللَّهُ إِلَيْهِ وَكَانَ ٱللَّهُ عَزِيزاً حَكِيماً }
And for their saying “We slew the Messiah Jesus son of Mary the Messenger of God.” And yet they did not slay him nor did they crucify him but he was given the resemblance. And those who disagree concerning him are surely in doubt regarding him. They do not have any knowledge of him only the pursuit of conjecture; and they did not slay him for certain. Nay God raised him up to Him. God is ever Mighty Wise. It is said that God caused the one who slandered [Jesus] to resemble him and he was killed and crucified in his place. There is a saying that one who digs a grave for his brother falls into it. It is [also] said that Jesus عليه السلام said “Whoever agrees to have my resem- blance cast upon him so that he is killed in place of me will have the garden” and one of his companions agreed. It is said that because [this companion] patiently bore the injury talaf he was not deprived of the recompense khalaf from God. God most high said “Indeed We do not leave the reward of those of good deeds to go to waste” [18:30]. It is said that because this man who was a companion of Jesus عليه السلام was without any imperfection in his lower self nafs he became [Jesus's] friend in spirit rūḥ. When Jesus عليه السلام was raised up to the place of intimacy maḥall al-zulfa the spirit of this one who ransomed [Jesus] with his lower self was raised up to the place of nearness maḥall al-qurba.,{ وَإِن مِّنْ أَهْلِ ٱلْكِتَابِ إِلاَّ لَيُؤْمِنَنَّ بِهِ قَبْلَ مَوْتِهِ وَيَوْمَ ٱلْقِيَامَةِ يَكُونُ عَلَيْهِمْ شَهِيداً }
And there is not one of the people of the scripture but will assuredly believe in him before his death; and on the Day of Resurrection he will be a witness against them. Because He determined that there will be no protection amān granted to them at the time of despair their faith īmān at that time will not benefit them. This tells us that what is taken into consideration [comes from] the protection āmān granted by the Real not from the faith īmān of the servant.,{ فَبِظُلْمٍ مِّنَ ٱلَّذِينَ هَادُواْ حَرَّمْنَا عَلَيْهِمْ طَيِّبَاتٍ أُحِلَّتْ لَهُمْ وَبِصَدِّهِمْ عَن سَبِيلِ ٱللَّهِ كَثِيراً } * { وَأَخْذِهِمُ ٱلرِّبَا وَقَدْ نُهُواْ عَنْهُ وَأَكْلِهِمْ أَمْوَالَ ٱلنَّاسِ بِٱلْبَاطِلِ وَأَعْتَدْنَا لِلْكَافِرِينَ مِنْهُمْ عَذَاباً أَلِيماً }
And because of the evildoing of some of those of the Jews We have forbidden them certain good things that were lawful for them and because of their barring from God's way many. And because of their taking usury when they had been forbidden it and their consuming people's wealth through falsehood and We have prepared for the disbelievers among them a painful chastisement. It is said that committing prohibited acts leads to the forbidding of what had been permitted. Whoever commits a prohibited act with his outward self is forbidden that which he used to find in his permitted states and the subtle kindnesses received in his innermost self.,{ فَبِظُلْمٍ مِّنَ ٱلَّذِينَ هَادُواْ حَرَّمْنَا عَلَيْهِمْ طَيِّبَاتٍ أُحِلَّتْ لَهُمْ وَبِصَدِّهِمْ عَن سَبِيلِ ٱللَّهِ كَثِيراً } * { وَأَخْذِهِمُ ٱلرِّبَا وَقَدْ نُهُواْ عَنْهُ وَأَكْلِهِمْ أَمْوَالَ ٱلنَّاسِ بِٱلْبَاطِلِ وَأَعْتَدْنَا لِلْكَافِرِينَ مِنْهُمْ عَذَاباً أَلِيماً }
And because of the evildoing of some of those of the Jews We have forbidden them certain good things that were lawful for them and because of their barring from God's way many. And because of their taking usury when they had been forbidden it and their consuming people's wealth through falsehood and We have prepared for the disbelievers among them a painful chastisement. It is said that committing prohibited acts leads to the forbidding of what had been permitted. Whoever commits a prohibited act with his outward self is forbidden that which he used to find in his permitted states and the subtle kindnesses received in his innermost self.,{ لَّـٰكِنِ ٱلرَّاسِخُونَ فِي ٱلْعِلْمِ مِنْهُمْ وَٱلْمُؤْمِنُونَ يُؤْمِنُونَ بِمَآ أُنزِلَ إِلَيكَ وَمَآ أُنزِلَ مِن قَبْلِكَ وَٱلْمُقِيمِينَ ٱلصَّلاَةَ وَٱلْمُؤْتُونَ ٱلزَّكَاةَ وَٱلْمُؤْمِنُونَ بِٱللَّهِ وَٱلْيَوْمِ ٱلآخِرِ أُوْلَـٰئِكَ سَنُؤْتِيهِمْ أَجْراً عَظِيماً }
But those of them who are firmly rooted in knowledge and the believ- ers believing in what has been revealed to you and what was revealed before you and those who observe the prayer; and pay the alms and those who believe in God and the Last Day-to them We shall surely give a great wage. The one who is firmly rooted in knowledge ʿilm is not a blind follower in matters of proof dalīl just as he is not a blind follower in matters of judg- ment ḥukm. Rather he replaces [blind following] with reflective thought naẓar to the point that there is no possibility of doubt in his intellectual understanding ʿaql. It is said that the one who is firmly rooted in knowledge ascends from the limit of the study of demonstrative proof burhān and reaches the realities of clear evidence bayān. It is said that the one who is firmly rooted in knowledge is one whose knowledge is practiced to the degree that he benefits from knowledge that is hidden from others as in the tradition “Whoever practices what he knows-God grants knowledge of what he does not know.” [The phrase] those who observe prayer is in the accusative to indi- cate the laudative. Prayer is given distinction among the other acts of worship because it follows [the mention of] faith in most passages in the QurÌān and because God سبحانه gave the command for prayer directly to the Messenger ﷺ on the night of the miʿrāj without the intermediary of Gabriel عليه السلام and because of other reasons. A great wage: The great wage is that which is over and above what the work deserves,{ إِنَّآ أَوْحَيْنَآ إِلَيْكَ كَمَآ أَوْحَيْنَآ إِلَىٰ نُوحٍ وَٱلنَّبِيِّينَ مِن بَعْدِهِ وَأَوْحَيْنَآ إِلَىٰ إِبْرَاهِيمَ وَإِسْمَاعِيلَ وَإسْحَاقَ وَيَعْقُوبَ وَٱلأَسْبَاطِ وَعِيسَىٰ وَأَيُّوبَ وَيُونُسَ وَهَارُونَ وَسُلَيْمَانَ وَآتَيْنَا دَاوُودَ زَبُوراً }
We have revealed to you as We revealed to Noah and the prophets after him and We revealed to Abraham and Ishmael and Isaac and Jacob and the tribes and Jesus and Job and Jonah and Aaron and Solomon and We gave to David the inscribed Book. The singularity of the Prophet ﷺ among the prophets is in [the call to] believe in the singularity of [all of them] in distinction and merit. [God] singled out Noah based on what he deserved in station and singled out Our Messenger عليه السلام based on what he deserved. They shared in being singled out because each illustrated [his] merit according to [his] station. One was without parallel among his kind in ten virtues and the other was with- out parallel among his class in a thousand virtues. Both were singled out [by God] but one has ten virtues while the other has a thousand virtues.,{ وَرُسُلاً قَدْ قَصَصْنَاهُمْ عَلَيْكَ مِن قَبْلُ وَرُسُلاً لَّمْ نَقْصُصْهُمْ عَلَيْكَ وَكَلَّمَ ٱللَّهُ مُوسَىٰ تَكْلِيماً }
And messengers We have told you of before and messengers We have not told you of; and God spoke directly to Moses. God's way sunna regarding his friends awliyāÌ is to veil some and to make others known. This is also His way with the prophets [عليه السلام]. He pro- claims the names of some and refers to others in a general way. Belief is obligatory in all the prophets as a whole and individually just as respect is obligatory for all of the friends as a whole and individually. Likewise He veils some of the states of the servants and makes others apparent. He asks for purity and sincerity with regard to what He makes apparent to them. With regard to what He veils from them He jealously protects their hearts from viewing these states as an entitlement that gives them special claim to the meanings of the realities He has singled out for them. [His words] and God spoke directly to Moses tell of His selecting [Moses] to hear His speech without intermediary.,{ رُّسُلاً مُّبَشِّرِينَ وَمُنذِرِينَ لِئَلاَّ يَكُونَ لِلنَّاسِ عَلَى ٱللَّهِ حُجَّةٌ بَعْدَ ٱلرُّسُلِ وَكَانَ ٱللَّهُ عَزِيزاً حَكِيماً }
messengers bearing good tidings and warning so that people might have no argument against God after the messengers. God is ever Mighty Wise. He informed created beings of the measure of [the messengers'] worth. He explained that He sent the messengers to them and that they should look to them alone for the gathering of their reward and to avoid what would make them deserving of punishment. [He explained] that created beings have no [other] way to the comfort they seek or the hurt they wish to avoid in the present or in the end. So that people might have no argument against God after the mes- sengers. God is ever Mighty Wise: How could one who has need ḥāja of God have an argument ḥujja against Godḍ But God addressed them in accordance with their understandings.,{ لَّـٰكِنِ ٱللَّهُ يَشْهَدُ بِمَآ أَنزَلَ إِلَيْكَ أَنزَلَهُ بِعِلْمِهِ وَٱلْمَلاۤئِكَةُ يَشْهَدُونَ وَكَفَىٰ بِٱللَّهِ شَهِيداً }
But God bears witness with what He has revealed to you; He has revealed it through His knowledge; and the angels also bear witness; and God suffices as a Witness. In mentioning His knowledge of [the Prophet's] sincerity God consoled him for the lies that created beings told about him. For this reason He said “God suffices as a Witness.”,{ إِنَّ ٱلَّذِينَ كَفَرُواْ وَصَدُّواْ عَن سَبِيلِ ٱللَّهِ قَدْ ضَلُّواْ ضَلَٰلاً بَعِيداً } * { إِنَّ ٱلَّذِينَ كَفَرُواْ وَظَلَمُواْ لَمْ يَكُنِ ٱللَّهُ لِيَغْفِرَ لَهُمْ وَلاَ لِيَهْدِيَهُمْ طَرِيقاً } * { إِلاَّ طَرِيقَ جَهَنَّمَ خَالِدِينَ فِيهَآ أَبَداً وَكَانَ ذٰلِكَ عَلَى ٱللَّهِ يَسِيراً }
Surely those who disbelieve and bar [people] from the way of God they have indeed gone far astray. Surely those who disbelieve and who have done wrong it is not for God to forgive them neither to guide them to any path except for the path of hell abiding therein forever; and for God that is an easy matter. He made their barring believers from following the truth the equivalent of their disbelief in God. [In equating these two] God most high treats the rights of His friends as seriously as He treats His own right. Then He said surely those who disbelieve and who have done wrong. He made their wrongdoing ẓulm the same as their disbelief kufr and attached to both of these the justly deserved abiding punishment. Even if wrongdoing is not like disbelief in deserving the threat of endless duration the misfortune of it is that God may abandon those who do it until they succumb to disbelief.,{ إِنَّ ٱلَّذِينَ كَفَرُواْ وَصَدُّواْ عَن سَبِيلِ ٱللَّهِ قَدْ ضَلُّواْ ضَلَٰلاً بَعِيداً } * { إِنَّ ٱلَّذِينَ كَفَرُواْ وَظَلَمُواْ لَمْ يَكُنِ ٱللَّهُ لِيَغْفِرَ لَهُمْ وَلاَ لِيَهْدِيَهُمْ طَرِيقاً } * { إِلاَّ طَرِيقَ جَهَنَّمَ خَالِدِينَ فِيهَآ أَبَداً وَكَانَ ذٰلِكَ عَلَى ٱللَّهِ يَسِيراً }
Surely those who disbelieve and bar [people] from the way of God they have indeed gone far astray. Surely those who disbelieve and who have done wrong it is not for God to forgive them neither to guide them to any path except for the path of hell abiding therein forever; and for God that is an easy matter. He made their barring believers from following the truth the equivalent of their disbelief in God. [In equating these two] God most high treats the rights of His friends as seriously as He treats His own right. Then He said surely those who disbelieve and who have done wrong. He made their wrongdoing ẓulm the same as their disbelief kufr and attached to both of these the justly deserved abiding punishment. Even if wrongdoing is not like disbelief in deserving the threat of endless duration the misfortune of it is that God may abandon those who do it until they succumb to disbelief.,{ إِنَّ ٱلَّذِينَ كَفَرُواْ وَصَدُّواْ عَن سَبِيلِ ٱللَّهِ قَدْ ضَلُّواْ ضَلَٰلاً بَعِيداً } * { إِنَّ ٱلَّذِينَ كَفَرُواْ وَظَلَمُواْ لَمْ يَكُنِ ٱللَّهُ لِيَغْفِرَ لَهُمْ وَلاَ لِيَهْدِيَهُمْ طَرِيقاً } * { إِلاَّ طَرِيقَ جَهَنَّمَ خَالِدِينَ فِيهَآ أَبَداً وَكَانَ ذٰلِكَ عَلَى ٱللَّهِ يَسِيراً }
Surely those who disbelieve and bar [people] from the way of God they have indeed gone far astray. Surely those who disbelieve and who have done wrong it is not for God to forgive them neither to guide them to any path except for the path of hell abiding therein forever; and for God that is an easy matter. He made their barring believers from following the truth the equivalent of their disbelief in God. [In equating these two] God most high treats the rights of His friends as seriously as He treats His own right. Then He said surely those who disbelieve and who have done wrong. He made their wrongdoing ẓulm the same as their disbelief kufr and attached to both of these the justly deserved abiding punishment. Even if wrongdoing is not like disbelief in deserving the threat of endless duration the misfortune of it is that God may abandon those who do it until they succumb to disbelief.,{ يٰأَيُّهَا ٱلنَّاسُ قَدْ جَآءَكُمُ ٱلرَّسُولُ بِٱلْحَقِّ مِن رَّبِّكُمْ فَآمِنُواْ خَيْراً لَّكُمْ وَإِن تَكْفُرُواْ فَإِنَّ للَّهِ مَا فِي ٱلسَّمَٰوَٰتِ وَٱلأَرْضِ وَكَانَ ٱللَّهُ عَلِيماً حَكِيماً }
